personSsn,phoneId,isPrimary
435-69-4683,PH049616,true
819-80-6071,PH049617,true
855-50-6075,PH049618,true
987-14-2456,PH049619,true
146-63-8909,PH049620,true
502-36-9482,PH049621,true
802-66-7591,PH049622,true
999-72-9635,PH049623,true
474-33-7654,PH049624,true
576-27-6574,PH049625,true
486-17-4689,PH049626,true
695-16-2032,PH049627,true
519-41-9741,PH049628,true
842-93-2897,PH049629,true
430-76-9236,PH049630,true
976-38-3077,PH049631,true
947-69-2185,PH049632,true
806-40-3701,PH049633,true
464-47-3375,PH049634,true
394-32-6417,PH049635,true
569-93-8648,PH049636,true
528-61-8111,PH049637,true
777-38-4904,PH049638,true
194-28-8214,PH049639,true
815-75-1102,PH049640,true
465-44-5199,PH049641,true
614-31-8350,PH049642,true
223-43-5940,PH049643,true
190-29-5177,PH049644,true
687-51-7906,PH049645,true
558-51-4497,PH049646,true
754-35-4911,PH049647,true
519-61-1807,PH049648,true
416-94-8001,PH049649,true
461-36-3836,PH049650,true
678-50-5342,PH049651,true
624-32-7710,PH049652,true
985-62-8558,PH049653,true
456-94-5766,PH049654,true
105-51-2204,PH049655,true
660-39-5991,PH049656,true
307-42-9812,PH049657,true
597-32-4915,PH049658,true
622-48-4146,PH049659,true
932-79-1423,PH049660,true
931-52-2594,PH049661,true
541-31-6157,PH049662,true
998-94-6786,PH049663,true
212-66-1357,PH049664,true
167-91-7595,PH049665,true
955-11-4286,PH049666,true
867-69-1512,PH049667,true
137-21-6113,PH049668,true
191-22-5188,PH049669,true
534-66-6560,PH049670,true
394-56-6110,PH049671,true
155-10-9098,PH049672,true
772-77-7149,PH049673,true
269-90-9595,PH049674,true
564-96-5855,PH049675,true
399-72-6085,PH049676,true
991-73-2140,PH049677,true
252-58-1438,PH049678,true
103-49-6993,PH049679,true
485-86-7820,PH049680,true
658-56-7274,PH049681,true
276-33-1124,PH049682,true
552-77-6403,PH049683,true
319-94-5403,PH049684,true
409-25-5919,PH049685,true
642-70-8419,PH049686,true
733-73-2074,PH049687,true
806-92-7870,PH049688,true
850-42-4572,PH049689,true
745-35-9828,PH049690,true
694-64-3277,PH049691,true
465-40-3969,PH049692,true
216-90-5460,PH049693,true
497-25-6129,PH049694,true
535-28-2712,PH049695,true
591-80-3578,PH049696,true
264-69-1537,PH049697,true
604-22-5859,PH049698,true
282-26-9278,PH049699,true
413-48-7858,PH049700,true
267-24-4586,PH049701,true
473-75-3564,PH049702,true
189-40-2923,PH049703,true
328-21-4826,PH049704,true
635-19-9568,PH049705,true
971-69-4735,PH049706,true
392-71-2422,PH049707,true
743-81-9769,PH049708,true
934-27-5616,PH049709,true
472-38-2623,PH049710,true
727-29-8447,PH049711,true
992-94-4475,PH049712,true
148-78-9944,PH049713,true
829-32-2222,PH049714,true
346-41-4793,PH049715,true
562-85-6991,PH049716,true
794-76-8328,PH049717,true
349-58-8185,PH049718,true
665-16-8364,PH049719,true
707-83-1719,PH049720,true
849-67-8953,PH049721,true
507-62-9743,PH049722,true
614-18-1044,PH049723,true
316-80-6635,PH049724,true
827-81-5074,PH049725,true
445-49-1535,PH049726,true
435-67-7593,PH049727,true
446-23-1150,PH049728,true
324-20-5252,PH049729,true
434-68-6286,PH049730,true
178-46-8462,PH049731,true
261-86-2018,PH049732,true
166-36-6118,PH049733,true
696-98-9512,PH049734,true
324-93-6451,PH049735,true
868-18-7264,PH049736,true
154-60-4544,PH049737,true
774-95-3602,PH049738,true
112-35-2243,PH049739,true
982-75-7070,PH049740,true
345-31-7985,PH049741,true
794-80-9756,PH049742,true
967-17-3530,PH049743,true
327-73-8044,PH049744,true
984-51-1916,PH049745,true
661-71-1690,PH049746,true
200-70-6560,PH049747,true
570-43-7428,PH049748,true
259-53-1854,PH049749,true
664-41-9697,PH049750,true
183-61-5869,PH049751,true
862-17-2837,PH049752,true
289-59-8033,PH049753,true
195-12-9351,PH049754,true
230-87-8194,PH049755,true
688-22-9829,PH049756,true
756-74-8140,PH049757,true
935-50-7370,PH049758,true
911-89-3478,PH049759,true
154-94-1658,PH049760,true
641-71-2656,PH049761,true
853-22-2379,PH049762,true
710-54-1935,PH049763,true
377-59-5517,PH049764,true
998-87-6659,PH049765,true
791-51-2457,PH049766,true
297-15-6477,PH049767,true
489-22-9003,PH049768,true
554-57-8885,PH049769,true
561-67-7318,PH049770,true
301-93-8926,PH049771,true
126-36-9312,PH049772,true
515-55-8591,PH049773,true
939-57-7792,PH049774,true
253-95-8519,PH049775,true
203-35-2266,PH049776,true
293-40-9673,PH049777,true
833-36-3783,PH049778,true
106-86-5059,PH049779,true
794-10-7498,PH049780,true
988-83-4332,PH049781,true
373-98-5210,PH049782,true
700-14-1422,PH049783,true
675-92-8421,PH049784,true
452-61-7585,PH049785,true
761-41-8916,PH049786,true
389-34-9375,PH049787,true
461-76-9339,PH049788,true
128-16-8583,PH049789,true
260-71-1132,PH049790,true
853-30-5029,PH049791,true
760-15-9429,PH049792,true
441-70-8944,PH049793,true
533-85-5356,PH049794,true
284-79-7342,PH049795,true
258-99-7461,PH049796,true
558-21-9659,PH049797,true
870-10-7114,PH049798,true
189-22-5664,PH049799,true
297-45-9980,PH049800,true
679-40-7805,PH049801,true
634-84-5002,PH049802,true
549-46-9131,PH049803,true
879-53-4462,PH049804,true
798-13-5499,PH049805,true
852-33-5554,PH049806,true
849-10-7122,PH049807,true
426-72-9945,PH049808,true
156-62-6393,PH049809,true
250-94-4101,PH049810,true
597-39-1027,PH049811,true
391-75-8021,PH049812,true
828-63-8108,PH049813,true
723-95-8233,PH049814,true
235-18-2275,PH049815,true
417-90-2220,PH049816,true
727-92-3097,PH049817,true
185-84-1887,PH049818,true
533-59-7616,PH049819,true
205-64-3127,PH049820,true
378-70-3037,PH049821,true
983-13-3060,PH049822,true
535-26-2426,PH049823,true
700-77-3134,PH049824,true
916-15-5582,PH049825,true
520-56-8669,PH049826,true
409-99-1363,PH049827,true
778-13-1989,PH049828,true
562-49-3266,PH049829,true
539-93-3495,PH049830,true
643-21-9581,PH049831,true
893-18-6579,PH049832,true
995-55-3627,PH049833,true
688-58-1232,PH049834,true
314-32-5021,PH049835,true
186-45-5878,PH049836,true
659-95-3830,PH049837,true
799-23-1531,PH049838,true
793-71-2540,PH049839,true
197-94-6579,PH049840,true
353-84-6884,PH049841,true
891-13-1489,PH049842,true
537-82-6080,PH049843,true
324-51-7638,PH049844,true
429-97-2671,PH049845,true
860-91-7336,PH049846,true
693-69-8227,PH049847,true
763-77-9989,PH049848,true
898-54-5898,PH049849,true
786-65-6937,PH049850,true
720-56-7572,PH049851,true
434-77-9750,PH049852,true
723-28-5745,PH049853,true
356-72-8028,PH049854,true
956-91-4652,PH049855,true
895-94-7229,PH049856,true
998-79-8827,PH049857,true
337-35-5076,PH049858,true
574-78-5120,PH049859,true
288-16-1710,PH049860,true
335-79-2539,PH049861,true
918-58-1916,PH049862,true
268-54-4001,PH049863,true
424-57-3733,PH049864,true
731-22-9906,PH049865,true
520-36-2265,PH049866,true
412-73-4735,PH049867,true
617-68-9443,PH049868,true
916-78-2506,PH049869,true
822-45-8653,PH049870,true
172-74-7488,PH049871,true
434-65-7786,PH049872,true
803-14-7738,PH049873,true
679-47-3951,PH049874,true
385-73-8501,PH049875,true
713-25-1147,PH049876,true
658-21-8185,PH049877,true
845-52-6973,PH049878,true
835-78-1880,PH049879,true
634-74-5881,PH049880,true
354-78-9684,PH049881,true
217-18-6179,PH049882,true
435-46-8841,PH049883,true
854-63-3818,PH049884,true
492-61-6144,PH049885,true
667-46-8689,PH049886,true
628-52-7356,PH049887,true
376-12-7397,PH049888,true
863-10-2110,PH049889,true
744-25-3232,PH049890,true
913-25-9857,PH049891,true
424-46-9907,PH049892,true
728-78-7842,PH049893,true
967-43-5399,PH049894,true
398-65-8570,PH049895,true
195-62-7714,PH049896,true
683-54-2937,PH049897,true
375-23-4398,PH049898,true
645-63-9407,PH049899,true
201-77-2981,PH049900,true
913-77-7772,PH049901,true
305-63-4459,PH049902,true
561-24-4305,PH049903,true
643-44-7704,PH049904,true
868-60-3358,PH049905,true
141-76-2842,PH049906,true
614-32-9391,PH049907,true
362-22-9282,PH049908,true
342-11-3315,PH049909,true
305-32-7056,PH049910,true
249-68-9086,PH049911,true
398-85-3309,PH049912,true
717-12-2298,PH049913,true
169-28-7090,PH049914,true
670-87-3879,PH049915,true
732-54-8367,PH049916,true
408-13-6419,PH049917,true
509-35-1174,PH049918,true
955-78-4005,PH049919,true
530-27-5444,PH049920,true
348-67-9150,PH049921,true
588-66-3970,PH049922,true
593-38-2397,PH049923,true
243-97-3977,PH049924,true
775-89-2389,PH049925,true
479-84-8901,PH049926,true
123-29-2609,PH049927,true
934-40-3462,PH049928,true
441-12-9590,PH049929,true
327-15-7524,PH049930,true
273-12-7863,PH049931,true
691-37-3393,PH049932,true
629-27-9545,PH049933,true
268-60-7663,PH049934,true
330-82-9335,PH049935,true
176-64-4739,PH049936,true
148-52-4224,PH049937,true
684-40-8700,PH049938,true
655-40-8011,PH049939,true
365-52-9743,PH049940,true
435-88-4489,PH049941,true
889-44-5150,PH049942,true
586-29-2937,PH049943,true
327-44-5836,PH049944,true
690-54-2110,PH049945,true
768-73-9852,PH049946,true
896-62-7938,PH049947,true
860-51-1696,PH049948,true
342-26-4080,PH049949,true
632-28-1563,PH049950,true
180-19-9963,PH049951,true
213-55-9334,PH049952,true
778-33-6737,PH049953,true
836-47-6573,PH049954,true
760-73-9147,PH049955,true
103-31-3088,PH049956,true
853-74-6899,PH049957,true
952-37-8073,PH049958,true
303-11-6407,PH049959,true
128-76-4091,PH049960,true
430-62-2692,PH049961,true
582-93-3970,PH049962,true
465-18-7613,PH049963,true
226-58-4133,PH049964,true
730-97-8250,PH049965,true
247-66-1098,PH049966,true
280-36-6358,PH049967,true
383-47-9844,PH049968,true
172-24-1563,PH049969,true
410-24-8534,PH049970,true
523-46-8952,PH049971,true
155-86-1905,PH049972,true
490-41-5968,PH049973,true
345-52-4335,PH049974,true
901-50-2096,PH049975,true
121-53-1410,PH049976,true
305-49-7556,PH049977,true
200-66-1278,PH049978,true
895-34-9738,PH049979,true
695-91-1452,PH049980,true
773-54-3171,PH049981,true
695-87-9128,PH049982,true
552-45-9476,PH049983,true
281-80-5145,PH049984,true
663-61-1874,PH049985,true
876-94-2445,PH049986,true
479-90-3071,PH049987,true
797-51-5302,PH049988,true
949-85-5996,PH049989,true
648-47-2429,PH049990,true
828-51-4296,PH049991,true
903-55-9517,PH049992,true
514-71-7584,PH049993,true
809-71-6722,PH049994,true
902-17-1277,PH049995,true
106-60-7461,PH049996,true
813-55-4019,PH049997,true
779-72-2017,PH049998,true
833-47-1215,PH049999,true
845-23-7379,PH050000,true
433-84-1469,PH050001,true
942-43-3444,PH050002,true
405-59-5394,PH050003,true
268-16-8965,PH050004,true
106-87-5342,PH050005,true
541-18-9781,PH050006,true
852-81-7844,PH050007,true
526-96-6014,PH050008,true
487-78-1713,PH050009,true
254-67-3764,PH050010,true
450-91-4013,PH050011,true
616-92-1731,PH050012,true
723-43-7314,PH050013,true
729-84-8072,PH050014,true
807-37-5086,PH050015,true
195-21-8469,PH050016,true
606-24-6031,PH050017,true
126-95-5900,PH050018,true
647-33-9971,PH050019,true
293-65-5385,PH050020,true
930-27-9132,PH050021,true
169-34-5920,PH050022,true
698-42-6839,PH050023,true
298-26-4822,PH050024,true
336-87-4323,PH050025,true
593-87-2882,PH050026,true
923-47-8268,PH050027,true
736-10-1102,PH050028,true
808-74-2463,PH050029,true
964-36-5662,PH050030,true
301-93-1639,PH050031,true
554-76-7895,PH050032,true
776-75-4158,PH050033,true
516-89-2578,PH050034,true
563-10-2273,PH050035,true
374-68-1184,PH050036,true
515-44-5697,PH050037,true
941-97-4989,PH050038,true
136-44-1033,PH050039,true
322-73-2265,PH050040,true
887-58-5657,PH050041,true
150-26-9767,PH050042,true
709-33-1394,PH050043,true
266-96-8428,PH050044,true
512-74-2673,PH050045,true
812-90-1094,PH050046,true
688-38-8322,PH050047,true
209-12-6690,PH050048,true
184-89-7223,PH050049,true
481-45-3818,PH050050,true
955-18-5634,PH050051,true
198-91-7688,PH050052,true
881-21-3646,PH050053,true
244-95-7797,PH050054,true
503-18-7247,PH050055,true
530-39-5634,PH050056,true
680-97-4838,PH050057,true
670-11-7435,PH050058,true
384-85-1289,PH050059,true
221-16-7998,PH050060,true
163-89-1618,PH050061,true
708-84-7177,PH050062,true
152-39-1763,PH050063,true
915-91-9506,PH050064,true
408-91-8412,PH050065,true
678-34-1834,PH050066,true
603-14-9851,PH050067,true
731-86-4384,PH050068,true
567-13-4197,PH050069,true
630-77-9204,PH050070,true
791-71-5678,PH050071,true
407-10-9513,PH050072,true
365-93-7163,PH050073,true
368-76-1784,PH050074,true
226-64-3648,PH050075,true
820-94-5117,PH050076,true
358-66-6508,PH050077,true
311-23-8452,PH050078,true
255-44-1423,PH050079,true
919-18-7247,PH050080,true
781-69-1615,PH050081,true
371-94-5664,PH050082,true
713-39-7711,PH050083,true
846-39-6605,PH050084,true
937-77-7385,PH050085,true
165-71-5518,PH050086,true
405-26-7530,PH050087,true
769-13-1638,PH050088,true
448-47-6343,PH050089,true
313-78-7544,PH050090,true
755-13-7526,PH050091,true
483-78-9932,PH050092,true
794-17-7969,PH050093,true
237-75-9867,PH050094,true
544-12-6430,PH050095,true
352-57-4412,PH050096,true
460-82-3643,PH050097,true
286-34-2035,PH050098,true
654-26-4169,PH050099,true
850-53-7419,PH050100,true
931-91-3765,PH050101,true
241-83-1393,PH050102,true
515-23-4668,PH050103,true
352-67-3252,PH050104,true
374-57-2306,PH050105,true
112-75-6483,PH050106,true
365-24-6317,PH050107,true
769-56-7582,PH050108,true
541-31-2663,PH050109,true
350-79-8988,PH050110,true
366-43-8748,PH050111,true
926-18-9751,PH050112,true
406-47-9589,PH050113,true
618-26-3260,PH050114,true
497-39-7949,PH050115,true
450-81-6902,PH050116,true
700-73-5530,PH050117,true
287-34-9929,PH050118,true
780-70-4659,PH050119,true
460-75-2733,PH050120,true
222-44-8840,PH050121,true
114-44-5633,PH050122,true
187-66-5678,PH050123,true
997-83-5974,PH050124,true
368-67-8980,PH050125,true
354-51-2064,PH050126,true
421-35-9515,PH050127,true
300-90-1780,PH050128,true
624-98-2570,PH050129,true
130-93-4797,PH050130,true
144-29-7868,PH050131,true
588-13-5495,PH050132,true
309-28-2823,PH050133,true
681-90-8323,PH050134,true
560-96-5631,PH050135,true
176-49-9529,PH050136,true
513-83-8034,PH050137,true
967-31-8518,PH050138,true
384-22-6883,PH050139,true
898-63-9898,PH050140,true
223-99-3117,PH050141,true
818-36-9992,PH050142,true
667-81-5033,PH050143,true
746-25-8181,PH050144,true
262-10-2445,PH050145,true
984-54-8453,PH050146,true
728-52-1234,PH050147,true
118-85-1119,PH050148,true
219-56-2051,PH050149,true
272-46-2750,PH050150,true
413-66-5628,PH050151,true
566-60-2872,PH050152,true
709-38-7835,PH050153,true
720-30-5309,PH050154,true
964-76-6023,PH050155,true
512-32-4401,PH050156,true
449-94-7335,PH050157,true
606-90-5588,PH050158,true
827-89-7191,PH050159,true
219-73-9311,PH050160,true
945-54-4051,PH050161,true
476-68-1699,PH050162,true
209-55-1448,PH050163,true
229-15-1465,PH050164,true
539-94-2392,PH050165,true
711-58-9295,PH050166,true
852-39-5766,PH050167,true
794-88-8301,PH050168,true
744-23-4549,PH050169,true
132-42-3853,PH050170,true
621-11-1231,PH050171,true
922-81-4624,PH050172,true
809-71-7044,PH050173,true
557-33-9034,PH050174,true
797-71-9398,PH050175,true
938-96-8742,PH050176,true
168-90-7315,PH050177,true
383-74-8434,PH050178,true
480-28-8517,PH050179,true
955-19-9277,PH050180,true
363-87-7427,PH050181,true
163-18-1818,PH050182,true
967-63-5483,PH050183,true
869-57-9869,PH050184,true
415-81-7343,PH050185,true
613-84-2738,PH050186,true
100-46-4098,PH050187,true
182-98-6721,PH050188,true
596-41-3928,PH050189,true
160-55-9028,PH050190,true
725-16-6178,PH050191,true
322-33-7824,PH050192,true
412-68-2415,PH050193,true
456-28-1894,PH050194,true
107-13-1205,PH050195,true
742-98-4920,PH050196,true
182-52-8605,PH050197,true
706-11-4729,PH050198,true
935-95-8977,PH050199,true
453-10-1878,PH050200,true
237-40-2691,PH050201,true
117-56-2177,PH050202,true
369-92-9660,PH050203,true
202-92-1503,PH050204,true
238-78-8929,PH050205,true
935-40-6497,PH050206,true
535-41-6643,PH050207,true
540-45-1233,PH050208,true
450-47-7257,PH050209,true
115-27-2612,PH050210,true
196-63-7082,PH050211,true
907-75-5212,PH050212,true
957-59-3817,PH050213,true
872-45-8797,PH050214,true
964-82-8777,PH050215,true
431-75-9910,PH050216,true
755-51-8726,PH050217,true
119-44-6537,PH050218,true
756-17-7081,PH050219,true
123-43-2028,PH050220,true
849-87-5572,PH050221,true
988-39-1792,PH050222,true
551-91-9473,PH050223,true
877-39-2930,PH050224,true
375-78-8018,PH050225,true
886-86-3059,PH050226,true
719-58-4943,PH050227,true
149-51-8157,PH050228,true
303-71-8605,PH050229,true
139-68-7050,PH050230,true
114-25-4744,PH050231,true
273-18-2484,PH050232,true
986-74-8340,PH050233,true
391-26-6749,PH050234,true
520-30-4643,PH050235,true
725-54-1236,PH050236,true
529-11-7669,PH050237,true
255-35-1175,PH050238,true
237-16-1175,PH050239,true
778-42-4059,PH050240,true
876-92-7659,PH050241,true
117-64-9010,PH050242,true
586-19-4849,PH050243,true
925-55-3203,PH050244,true
467-11-3798,PH050245,true
215-45-5820,PH050246,true
179-94-7455,PH050247,true
711-99-6535,PH050248,true
533-61-7953,PH050249,true
287-95-9877,PH050250,true
203-41-1465,PH050251,true
885-82-5458,PH050252,true
657-48-3974,PH050253,true
219-91-8861,PH050254,true
736-94-9320,PH050255,true
973-22-2184,PH050256,true
208-48-1410,PH050257,true
937-74-6715,PH050258,true
703-89-6605,PH050259,true
739-88-6712,PH050260,true
963-80-8490,PH050261,true
655-61-9673,PH050262,true
819-16-8451,PH050263,true
428-23-7515,PH050264,true
585-13-5280,PH050265,true
571-26-2914,PH050266,true
229-55-8213,PH050267,true
692-79-5568,PH050268,true
338-21-5785,PH050269,true
789-81-5252,PH050270,true
196-49-5721,PH050271,true
228-58-9600,PH050272,true
418-71-1656,PH050273,true
421-34-2920,PH050274,true
377-54-1398,PH050275,true
995-15-1515,PH050276,true
860-70-5699,PH050277,true
972-20-5613,PH050278,true
303-78-1294,PH050279,true
568-13-4664,PH050280,true
181-81-2136,PH050281,true
552-44-7019,PH050282,true
893-76-8544,PH050283,true
420-35-3506,PH050284,true
231-57-1244,PH050285,true
935-37-9712,PH050286,true
214-38-6166,PH050287,true
306-43-9654,PH050288,true
518-83-6935,PH050289,true
916-63-9407,PH050290,true
286-95-4813,PH050291,true
221-48-1709,PH050292,true
744-39-2726,PH050293,true
352-59-4209,PH050294,true
487-42-8745,PH050295,true
401-11-1864,PH050296,true
810-99-2013,PH050297,true
860-48-9293,PH050298,true
483-19-5158,PH050299,true
825-79-1086,PH050300,true
783-11-9900,PH050301,true
791-92-2708,PH050302,true
173-87-5835,PH050303,true
983-22-4131,PH050304,true
248-89-2200,PH050305,true
851-44-3331,PH050306,true
397-50-3645,PH050307,true
748-71-1253,PH050308,true
186-21-9495,PH050309,true
527-99-7706,PH050310,true
589-62-9583,PH050311,true
644-19-6557,PH050312,true
299-77-4308,PH050313,true
704-89-3059,PH050314,true
492-37-3305,PH050315,true
187-14-7685,PH050316,true
406-14-1965,PH050317,true
662-32-3120,PH050318,true
330-99-2091,PH050319,true
416-58-3087,PH050320,true
201-50-1285,PH050321,true
328-58-7900,PH050322,true
537-61-5633,PH050323,true
311-97-1810,PH050324,true
201-27-5480,PH050325,true
778-77-5474,PH050326,true
908-20-4424,PH050327,true
220-95-5748,PH050328,true
841-74-7828,PH050329,true
851-27-2026,PH050330,true
121-62-9869,PH050331,true
106-43-3481,PH050332,true
516-91-2377,PH050333,true
979-67-7916,PH050334,true
506-56-2103,PH050335,true
907-43-5697,PH050336,true
976-68-3733,PH050337,true
642-68-6286,PH050338,true
455-53-3125,PH050339,true
210-44-4224,PH050340,true
494-15-5949,PH050341,true
553-26-1012,PH050342,true
592-82-6915,PH050343,true
191-96-7464,PH050344,true
481-66-2178,PH050345,true
926-73-9453,PH050346,true
877-59-5357,PH050347,true
485-17-7755,PH050348,true
541-22-5234,PH050349,true
616-70-3576,PH050350,true
383-31-6821,PH050351,true
942-99-6366,PH050352,true
214-91-7522,PH050353,true
937-56-7529,PH050354,true
674-41-8223,PH050355,true
955-98-4323,PH050356,true
621-25-3262,PH050357,true
642-52-1169,PH050358,true
426-13-1502,PH050359,true
563-98-1696,PH050360,true
875-86-2189,PH050361,true
128-45-1272,PH050362,true
120-68-8648,PH050363,true
122-92-9372,PH050364,true
406-23-9486,PH050365,true
536-97-7042,PH050366,true
824-26-3716,PH050367,true
117-16-3399,PH050368,true
628-29-7127,PH050369,true
661-25-3837,PH050370,true
538-59-4929,PH050371,true
379-70-6988,PH050372,true
817-88-5035,PH050373,true
441-54-6826,PH050374,true
613-71-9827,PH050375,true
684-64-6768,PH050376,true
803-66-3378,PH050377,true
597-61-9731,PH050378,true
921-21-1150,PH050379,true
988-14-1695,PH050380,true
778-61-3419,PH050381,true
750-32-7509,PH050382,true
464-72-5313,PH050383,true
166-84-2902,PH050384,true
726-91-1023,PH050385,true
750-50-3025,PH050386,true
395-53-2362,PH050387,true
622-89-3261,PH050388,true
404-86-1160,PH050389,true
655-52-7663,PH050390,true
113-24-3945,PH050391,true
434-26-4664,PH050392,true
810-78-5773,PH050393,true
211-76-2747,PH050394,true
112-11-2265,PH050395,true
139-58-1354,PH050396,true
373-43-5871,PH050397,true
117-10-4910,PH050398,true
196-12-5149,PH050399,true
520-55-9772,PH050400,true
594-94-4158,PH050401,true
943-91-6813,PH050402,true
656-24-3803,PH050403,true
637-71-6898,PH050404,true
701-54-2311,PH050405,true
135-97-6259,PH050406,true
763-44-9800,PH050407,true
896-95-2209,PH050408,true
836-73-6069,PH050409,true
553-70-5628,PH050410,true
369-55-9880,PH050411,true
467-19-3155,PH050412,true
535-14-4104,PH050413,true
524-88-2781,PH050414,true
568-33-6649,PH050415,true
601-21-8602,PH050416,true
690-57-9722,PH050417,true
551-68-9532,PH050418,true
372-98-4514,PH050419,true
628-13-6482,PH050420,true
617-60-6263,PH050421,true
406-79-4219,PH050422,true
589-39-4349,PH050423,true
897-68-8007,PH050424,true
419-72-1507,PH050425,true
675-39-3099,PH050426,true
675-98-5951,PH050427,true
133-89-1881,PH050428,true
494-35-9652,PH050429,true
792-10-2312,PH050430,true
498-76-4702,PH050431,true
578-76-1144,PH050432,true
610-68-4616,PH050433,true
786-14-5672,PH050434,true
877-81-8250,PH050435,true
740-45-4199,PH050436,true
559-86-2893,PH050437,true
483-42-6956,PH050438,true
295-17-2318,PH050439,true
553-86-1522,PH050440,true
408-57-6794,PH050441,true
259-76-6373,PH050442,true
400-18-9260,PH050443,true
375-83-2887,PH050444,true
138-50-3966,PH050445,true
757-76-7070,PH050446,true
897-46-8096,PH050447,true
623-22-9959,PH050448,true
854-87-2810,PH050449,true
131-35-3036,PH050450,true
942-65-6181,PH050451,true
414-51-3578,PH050452,true
363-35-5051,PH050453,true
133-51-4544,PH050454,true
519-66-4423,PH050455,true
901-72-2141,PH050456,true
330-48-2671,PH050457,true
645-79-6922,PH050458,true
952-35-1324,PH050459,true
563-62-6435,PH050460,true
636-62-6336,PH050461,true
595-49-6528,PH050462,true
268-29-7229,PH050463,true
423-33-3836,PH050464,true
760-85-6057,PH050465,true
870-90-9204,PH050466,true
590-55-9108,PH050467,true
974-80-7572,PH050468,true
523-53-5314,PH050469,true
163-13-3282,PH050470,true
373-69-9209,PH050471,true
869-84-1653,PH050472,true
415-76-5282,PH050473,true
549-42-7378,PH050474,true
836-77-7424,PH050475,true
326-60-9988,PH050476,true
809-97-8442,PH050477,true
282-51-6570,PH050478,true
709-84-2270,PH050479,true
170-28-3956,PH050480,true
666-47-1061,PH050481,true
540-24-1309,PH050482,true
386-36-6713,PH050483,true
950-74-1782,PH050484,true
492-28-3363,PH050485,true
617-67-8134,PH050486,true
699-43-2805,PH050487,true
959-11-8970,PH050488,true
643-78-8783,PH050489,true
161-28-2898,PH050490,true
413-55-3131,PH050491,true
649-68-2093,PH050492,true
337-40-2429,PH050493,true
213-85-6054,PH050494,true
977-90-2320,PH050495,true
393-35-1304,PH050496,true
297-73-7955,PH050497,true
731-32-7963,PH050498,true
258-29-9467,PH050499,true
814-24-4118,PH050500,true
937-67-2035,PH050501,true
950-56-6585,PH050502,true
280-37-7657,PH050503,true
936-30-4431,PH050504,true
837-37-4799,PH050505,true
688-34-2444,PH050506,true
123-73-9803,PH050507,true
286-54-1838,PH050508,true
125-19-9771,PH050509,true
246-92-7625,PH050510,true
210-11-7309,PH050511,true
490-50-3879,PH050512,true
872-44-6497,PH050513,true
193-86-3982,PH050514,true
250-49-5590,PH050515,true
224-22-9230,PH050516,true
923-94-6730,PH050517,true
708-18-2006,PH050518,true
171-64-3352,PH050519,true
351-86-3136,PH050520,true
181-69-5291,PH050521,true
149-13-5441,PH050522,true
399-61-4418,PH050523,true
541-50-5819,PH050524,true
510-65-1799,PH050525,true
405-40-3205,PH050526,true
642-30-3182,PH050527,true
807-26-7699,PH050528,true
620-47-3391,PH050529,true
614-85-6618,PH050530,true
199-29-6393,PH050531,true
552-80-6283,PH050532,true
371-56-7120,PH050533,true
457-23-8932,PH050534,true
130-60-7158,PH050535,true
601-12-6304,PH050536,true
689-91-4543,PH050537,true
660-39-1387,PH050538,true
936-35-6412,PH050539,true
742-71-7894,PH050540,true
902-46-3497,PH050541,true
683-11-6444,PH050542,true
916-13-1212,PH050543,true
688-73-4308,PH050544,true
323-74-1117,PH050545,true
208-21-6703,PH050546,true
676-31-5788,PH050547,true
934-43-8572,PH050548,true
342-82-5084,PH050549,true
981-82-6143,PH050550,true
874-98-8874,PH050551,true
270-52-4623,PH050552,true
337-36-8616,PH050553,true
116-71-5817,PH050554,true
866-94-4462,PH050555,true
624-48-7767,PH050556,true
311-24-1759,PH050557,true
567-69-5924,PH050558,true
658-74-2140,PH050559,true
192-85-3452,PH050560,true
771-24-6553,PH050561,true
341-17-1983,PH050562,true
500-68-1326,PH050563,true
750-50-9199,PH050564,true
916-90-4379,PH050565,true
548-78-2778,PH050566,true
377-35-8339,PH050567,true
103-66-9650,PH050568,true
691-25-5156,PH050569,true
652-40-7937,PH050570,true
594-26-6641,PH050571,true
999-90-4053,PH050572,true
351-20-1419,PH050573,true
223-85-3223,PH050574,true
483-77-2786,PH050575,true
952-44-9189,PH050576,true
827-66-4873,PH050577,true
228-86-2803,PH050578,true
358-96-7401,PH050579,true
590-99-4763,PH050580,true
932-46-3643,PH050581,true
778-29-6554,PH050582,true
688-56-2639,PH050583,true
890-67-9793,PH050584,true
570-11-1424,PH050585,true
892-22-2458,PH050586,true
621-44-5007,PH050587,true
829-23-5670,PH050588,true
922-24-8039,PH050589,true
539-53-5238,PH050590,true
489-67-1534,PH050591,true
871-87-3533,PH050592,true
193-31-1813,PH050593,true
518-40-3459,PH050594,true
885-28-8176,PH050595,true
328-65-6054,PH050596,true
881-63-6181,PH050597,true
935-81-2438,PH050598,true
863-55-7056,PH050599,true
225-72-4802,PH050600,true
442-41-9229,PH050601,true
636-63-1332,PH050602,true
474-55-1369,PH050603,true
175-81-6013,PH050604,true
126-77-6513,PH050605,true
526-77-9682,PH050606,true
172-12-2565,PH050607,true
960-78-6450,PH050608,true
368-77-4074,PH050609,true
477-63-5902,PH050610,true
839-62-8007,PH050611,true
834-72-4520,PH050612,true
348-47-3129,PH050613,true
