personSsn,addressId,since,isPrimary
686-74-4019,ADDR041205,2024-05-12,true
111-98-3577,ADDR041206,2023-03-02,true
494-84-4761,ADDR041207,2022-12-25,true
377-75-3629,ADDR041208,2022-02-11,true
754-45-1566,ADDR041209,2024-04-18,true
750-99-5554,ADDR041210,2022-02-17,true
741-54-1005,ADDR041211,2022-08-24,true
688-28-5817,ADDR041212,2023-01-28,true
853-14-3998,ADDR041213,2022-11-12,true
882-17-1035,ADDR041214,2022-06-20,true
178-60-5673,ADDR041215,2024-08-10,true
163-50-6034,ADDR041216,2023-02-17,true
684-62-3787,ADDR041217,2022-11-04,true
720-81-5682,ADDR041218,2024-08-27,true
182-71-7743,ADDR041219,2023-10-01,true
872-11-8809,ADDR041220,2024-06-02,true
560-85-1304,ADDR041221,2024-10-14,true
966-46-8762,ADDR041222,2023-01-09,true
891-33-1997,ADDR041223,2023-02-10,true
206-49-1985,ADDR041224,2024-09-09,true
276-46-8158,ADDR041225,2024-10-20,true
198-50-1425,ADDR041226,2023-03-25,true
967-35-6963,ADDR041227,2023-09-16,true
423-82-6035,ADDR041228,2024-05-12,true
122-99-5099,ADDR041229,2024-10-28,true
449-88-3803,ADDR041230,2022-12-24,true
756-55-6628,ADDR041231,2022-10-02,true
273-29-2103,ADDR041232,2022-07-03,true
424-73-7893,ADDR041233,2022-06-07,true
364-77-9737,ADDR041234,2024-08-18,true
179-19-3533,ADDR041235,2023-11-17,true
670-74-2131,ADDR041236,2022-09-15,true
207-80-7974,ADDR041237,2023-10-15,true
455-58-9233,ADDR041238,2023-12-28,true
768-57-5454,ADDR041239,2023-01-29,true
922-41-8306,ADDR041240,2024-01-19,true
623-19-9901,ADDR041241,2023-07-16,true
128-92-4310,ADDR041242,2024-07-05,true
534-13-1595,ADDR041243,2024-01-11,true
336-95-6609,ADDR041244,2024-08-01,true
821-49-5759,ADDR041245,2023-02-28,true
533-88-8279,ADDR041246,2022-08-30,true
463-12-8673,ADDR041247,2023-09-03,true
961-63-9799,ADDR041248,2023-10-10,true
224-69-2426,ADDR041249,2023-09-13,true
747-85-7728,ADDR041250,2024-12-30,true
957-67-6361,ADDR041251,2022-07-03,true
821-91-3605,ADDR041252,2022-11-13,true
244-35-7293,ADDR041253,2024-06-18,true
331-92-7077,ADDR041254,2022-11-09,true
338-43-6683,ADDR041255,2023-10-01,true
729-24-3052,ADDR041256,2024-03-04,true
405-55-4087,ADDR041257,2024-07-31,true
608-37-5742,ADDR041258,2024-07-28,true
917-20-7299,ADDR041259,2022-10-14,true
565-15-4136,ADDR041260,2023-08-27,true
578-51-4046,ADDR041261,2024-11-30,true
813-72-3027,ADDR041262,2023-11-16,true
286-38-9184,ADDR041263,2022-06-24,true
695-41-5031,ADDR041264,2022-07-11,true
168-49-6003,ADDR041265,2022-03-05,true
722-78-8511,ADDR041266,2024-09-07,true
765-81-1999,ADDR041267,2023-02-25,true
545-10-6873,ADDR041268,2024-10-16,true
225-80-6980,ADDR041269,2024-06-30,true
161-19-6213,ADDR041270,2022-01-19,true
278-64-8969,ADDR041271,2023-01-05,true
239-54-5220,ADDR041272,2024-12-15,true
652-33-9933,ADDR041273,2022-10-15,true
672-17-6760,ADDR041274,2022-08-07,true
673-68-9386,ADDR041275,2023-07-02,true
204-84-4043,ADDR041276,2022-06-30,true
560-72-1511,ADDR041277,2024-03-03,true
501-95-8577,ADDR041278,2023-04-29,true
291-17-1618,ADDR041279,2023-01-27,true
829-81-1971,ADDR041280,2024-05-01,true
717-41-1231,ADDR041281,2023-05-04,true
385-52-8111,ADDR041282,2024-03-16,true
129-49-1852,ADDR041283,2023-10-08,true
301-75-1616,ADDR041284,2024-09-15,true
961-26-9641,ADDR041285,2022-12-09,true
908-91-9016,ADDR041286,2024-02-25,true
602-38-7052,ADDR041287,2022-11-12,true
555-24-2025,ADDR041288,2024-04-17,true
286-28-4043,ADDR041289,2024-09-09,true
210-75-1883,ADDR041290,2023-10-30,true
472-46-8333,ADDR041291,2022-07-10,true
308-86-4602,ADDR041292,2022-09-30,true
620-76-2874,ADDR041293,2022-08-19,true
463-95-7936,ADDR041294,2022-10-30,true
593-30-6438,ADDR041295,2024-07-09,true
741-31-5596,ADDR041296,2022-09-18,true
458-28-4732,ADDR041297,2023-11-10,true
102-32-5523,ADDR041298,2023-05-29,true
454-71-3382,ADDR041299,2023-05-05,true
579-98-8280,ADDR041300,2023-06-05,true
927-11-2352,ADDR041301,2022-10-25,true
661-98-2204,ADDR041302,2023-04-19,true
916-15-7492,ADDR041303,2024-05-09,true
942-64-9786,ADDR041304,2023-08-25,true
983-57-6245,ADDR041305,2022-12-17,true
892-33-8832,ADDR041306,2024-02-13,true
403-33-7513,ADDR041307,2023-10-28,true
873-27-7415,ADDR041308,2023-04-25,true
558-53-6736,ADDR041309,2022-01-19,true
191-93-9178,ADDR041310,2022-03-03,true
750-30-1771,ADDR041311,2024-06-19,true
729-43-6872,ADDR041312,2023-12-06,true
518-71-4995,ADDR041313,2022-09-25,true
314-74-9397,ADDR041314,2022-05-30,true
709-38-3722,ADDR041315,2022-06-05,true
159-22-1924,ADDR041316,2022-06-21,true
977-44-7713,ADDR041317,2023-06-07,true
128-11-3975,ADDR041318,2024-04-27,true
706-40-3596,ADDR041319,2023-11-03,true
906-33-7418,ADDR041320,2022-02-05,true
475-28-8959,ADDR041321,2022-07-09,true
138-11-1552,ADDR041322,2022-11-09,true
480-16-1316,ADDR041323,2022-07-22,true
138-35-6968,ADDR041324,2023-11-09,true
433-88-5841,ADDR041325,2022-12-16,true
931-94-5077,ADDR041326,2022-02-19,true
491-22-9535,ADDR041327,2022-12-26,true
893-49-7544,ADDR041328,2023-03-03,true
635-83-9224,ADDR041329,2023-12-28,true
949-22-4842,ADDR041330,2023-04-02,true
375-23-4845,ADDR041331,2023-01-12,true
750-18-8094,ADDR041332,2022-02-02,true
656-20-9075,ADDR041333,2024-03-18,true
339-51-8690,ADDR041334,2024-04-02,true
722-49-4060,ADDR041335,2024-06-22,true
303-76-4713,ADDR041336,2022-01-08,true
811-66-2863,ADDR041337,2022-06-10,true
391-53-3596,ADDR041338,2024-10-03,true
778-25-3616,ADDR041339,2022-01-14,true
163-74-8880,ADDR041340,2023-10-30,true
455-30-7063,ADDR041341,2024-01-28,true
792-43-9988,ADDR041342,2022-09-14,true
404-57-3273,ADDR041343,2022-01-03,true
632-95-7277,ADDR041344,2023-11-29,true
983-19-4990,ADDR041345,2022-01-26,true
247-86-1839,ADDR041346,2023-07-01,true
126-62-2700,ADDR041347,2023-05-03,true
537-90-4170,ADDR041348,2024-11-17,true
356-14-2270,ADDR041349,2024-11-16,true
798-11-2156,ADDR041350,2022-12-29,true
321-12-9754,ADDR041351,2022-07-12,true
577-92-4214,ADDR041352,2022-08-20,true
591-88-1528,ADDR041353,2022-12-30,true
519-68-8158,ADDR041354,2024-07-05,true
910-23-1773,ADDR041355,2023-04-10,true
935-61-3225,ADDR041356,2024-01-25,true
880-85-4809,ADDR041357,2024-06-25,true
923-55-1486,ADDR041358,2022-05-13,true
139-41-8447,ADDR041359,2023-06-11,true
566-34-1656,ADDR041360,2023-01-09,true
465-32-4708,ADDR041361,2023-01-06,true
123-23-3186,ADDR041362,2022-01-25,true
937-23-8351,ADDR041363,2023-02-26,true
829-43-9621,ADDR041364,2023-08-21,true
431-33-6190,ADDR041365,2024-03-07,true
469-66-6113,ADDR041366,2024-11-21,true
189-84-4667,ADDR041367,2022-03-25,true
895-81-2052,ADDR041368,2024-05-11,true
308-46-4267,ADDR041369,2024-10-26,true
238-90-3297,ADDR041370,2022-10-29,true
916-95-6799,ADDR041371,2023-03-30,true
100-67-8659,ADDR041372,2022-06-24,true
225-82-3968,ADDR041373,2023-03-15,true
882-16-6112,ADDR041374,2023-04-08,true
411-35-5635,ADDR041375,2024-07-12,true
115-28-7700,ADDR041376,2023-10-27,true
839-86-8610,ADDR041377,2024-09-16,true
713-27-5831,ADDR041378,2022-03-04,true
703-45-7349,ADDR041379,2023-06-01,true
509-20-5210,ADDR041380,2024-07-16,true
752-28-8411,ADDR041381,2022-06-10,true
323-40-9943,ADDR041382,2024-01-23,true
826-95-8620,ADDR041383,2022-01-11,true
743-52-8995,ADDR041384,2024-05-08,true
791-25-5190,ADDR041385,2023-01-28,true
917-12-3778,ADDR041386,2024-04-27,true
840-70-6365,ADDR041387,2023-11-11,true
256-72-8428,ADDR041388,2024-02-29,true
235-80-3806,ADDR041389,2023-06-23,true
812-94-6143,ADDR041390,2024-07-02,true
936-97-3908,ADDR041391,2023-05-04,true
314-99-5939,ADDR041392,2022-07-24,true
964-90-4896,ADDR041393,2022-02-04,true
228-10-2035,ADDR041394,2023-02-10,true
270-20-8847,ADDR041395,2022-04-04,true
884-69-2023,ADDR041396,2023-09-07,true
817-94-4637,ADDR041397,2023-06-01,true
221-73-4326,ADDR041398,2022-04-03,true
236-72-8555,ADDR041399,2022-12-09,true
900-36-9591,ADDR041400,2024-05-12,true
605-55-5883,ADDR041401,2023-07-09,true
389-44-5976,ADDR041402,2023-08-23,true
903-16-3207,ADDR041403,2022-05-01,true
507-45-5098,ADDR041404,2022-04-13,true
634-64-7278,ADDR041405,2023-07-05,true
821-65-2459,ADDR041406,2024-08-24,true
780-88-4868,ADDR041407,2022-04-09,true
803-71-3078,ADDR041408,2023-04-14,true
809-31-3330,ADDR041409,2022-06-17,true
738-75-8325,ADDR041410,2024-12-27,true
567-71-9320,ADDR041411,2022-08-23,true
961-96-7463,ADDR041412,2022-03-01,true
832-77-7436,ADDR041413,2023-09-12,true
251-93-7926,ADDR041414,2024-06-05,true
184-46-3696,ADDR041415,2023-11-04,true
415-75-8111,ADDR041416,2024-02-29,true
520-66-5149,ADDR041417,2022-09-22,true
385-52-4928,ADDR041418,2023-01-03,true
982-45-3143,ADDR041419,2022-12-08,true
405-88-3864,ADDR041420,2024-04-23,true
411-42-4782,ADDR041421,2024-11-24,true
987-69-3704,ADDR041422,2024-06-02,true
892-95-9914,ADDR041423,2024-04-18,true
416-10-8991,ADDR041424,2023-05-02,true
686-52-8141,ADDR041425,2023-02-21,true
995-20-8896,ADDR041426,2022-12-18,true
989-13-4629,ADDR041427,2023-09-08,true
718-23-2988,ADDR041428,2023-07-18,true
729-26-2418,ADDR041429,2023-09-25,true
728-13-2747,ADDR041430,2024-04-18,true
726-45-9326,ADDR041431,2023-08-27,true
764-21-5457,ADDR041432,2024-07-26,true
101-28-4340,ADDR041433,2022-08-28,true
688-20-6222,ADDR041434,2022-07-13,true
401-30-2893,ADDR041435,2022-10-19,true
988-85-5537,ADDR041436,2023-06-30,true
319-70-5801,ADDR041437,2022-01-18,true
560-68-7189,ADDR041438,2023-02-21,true
909-34-2858,ADDR041439,2022-08-23,true
858-87-6351,ADDR041440,2023-12-03,true
156-33-8564,ADDR041441,2024-01-22,true
427-59-8437,ADDR041442,2023-06-08,true
619-62-6467,ADDR041443,2023-10-23,true
353-78-4268,ADDR041444,2022-03-04,true
786-59-5855,ADDR041445,2024-06-01,true
963-26-6331,ADDR041446,2024-05-21,true
667-60-2946,ADDR041447,2024-10-24,true
388-93-7658,ADDR041448,2023-03-18,true
473-10-6904,ADDR041449,2024-04-15,true
996-88-6325,ADDR041450,2024-07-20,true
490-92-2975,ADDR041451,2023-04-12,true
553-89-9112,ADDR041452,2022-03-17,true
887-86-5067,ADDR041453,2022-10-13,true
931-74-3972,ADDR041454,2024-01-15,true
914-98-8416,ADDR041455,2024-11-08,true
105-32-8128,ADDR041456,2023-06-13,true
617-42-5304,ADDR041457,2023-08-29,true
247-50-1877,ADDR041458,2024-04-27,true
783-45-7299,ADDR041459,2023-02-26,true
761-48-6085,ADDR041460,2022-09-18,true
485-43-4489,ADDR041461,2022-09-08,true
621-10-5661,ADDR041462,2022-06-09,true
543-70-6235,ADDR041463,2022-04-06,true
616-11-2019,ADDR041464,2024-03-16,true
309-60-2565,ADDR041465,2022-07-05,true
883-50-3599,ADDR041466,2024-04-17,true
987-80-2364,ADDR041467,2024-05-26,true
673-92-6298,ADDR041468,2023-10-31,true
849-65-5062,ADDR041469,2023-12-08,true
983-10-2082,ADDR041470,2024-11-26,true
255-87-6417,ADDR041471,2023-07-08,true
883-16-6495,ADDR041472,2023-08-04,true
767-61-7921,ADDR041473,2022-07-16,true
693-22-9116,ADDR041474,2024-10-02,true
562-82-6721,ADDR041475,2024-05-19,true
920-64-1288,ADDR041476,2024-10-27,true
961-46-8810,ADDR041477,2024-10-30,true
891-34-5234,ADDR041478,2022-12-26,true
700-77-7947,ADDR041479,2024-06-30,true
795-32-6782,ADDR041480,2024-12-09,true
308-87-1848,ADDR041481,2023-02-12,true
136-58-2804,ADDR041482,2023-04-03,true
115-57-6859,ADDR041483,2022-07-29,true
588-83-8433,ADDR041484,2024-08-06,true
461-82-8139,ADDR041485,2022-06-13,true
153-94-5826,ADDR041486,2024-07-19,true
609-52-6466,ADDR041487,2023-01-11,true
859-94-3778,ADDR041488,2024-02-24,true
542-62-6760,ADDR041489,2023-10-09,true
730-96-7236,ADDR041490,2024-06-08,true
443-64-4786,ADDR041491,2023-02-15,true
793-37-4862,ADDR041492,2024-03-22,true
617-40-9613,ADDR041493,2024-04-19,true
727-36-8449,ADDR041494,2024-07-21,true
679-46-4127,ADDR041495,2022-11-14,true
275-59-7896,ADDR041496,2023-01-01,true
473-92-6532,ADDR041497,2024-12-14,true
127-64-2206,ADDR041498,2023-06-05,true
693-83-1016,ADDR041499,2024-04-12,true
105-18-9646,ADDR041500,2023-03-05,true
319-83-1779,ADDR041501,2022-04-25,true
302-41-2360,ADDR041502,2022-06-23,true
149-39-6819,ADDR041503,2022-08-10,true
672-24-2216,ADDR041504,2023-09-04,true
107-46-6707,ADDR041505,2022-08-22,true
162-38-6076,ADDR041506,2023-12-12,true
297-50-1397,ADDR041507,2024-06-10,true
113-30-1600,ADDR041508,2023-03-05,true
596-21-9243,ADDR041509,2024-12-12,true
825-91-1717,ADDR041510,2022-12-17,true
407-39-7815,ADDR041511,2022-07-04,true
175-61-2510,ADDR041512,2022-11-09,true
331-67-1283,ADDR041513,2024-06-30,true
463-51-8256,ADDR041514,2022-08-17,true
157-44-7966,ADDR041515,2022-11-08,true
880-44-2645,ADDR041516,2023-05-02,true
379-70-7258,ADDR041517,2022-11-10,true
754-72-4919,ADDR041518,2022-02-01,true
111-53-6913,ADDR041519,2022-10-28,true
722-56-1277,ADDR041520,2024-03-09,true
766-72-5444,ADDR041521,2022-10-14,true
730-68-3583,ADDR041522,2024-08-11,true
432-68-6511,ADDR041523,2022-03-23,true
115-44-1777,ADDR041524,2023-10-27,true
845-84-5429,ADDR041525,2023-11-01,true
362-51-9131,ADDR041526,2024-08-31,true
385-59-6013,ADDR041527,2024-02-11,true
273-26-1806,ADDR041528,2023-01-02,true
152-49-7533,ADDR041529,2022-04-08,true
225-27-8242,ADDR041530,2022-04-19,true
883-19-5030,ADDR041531,2023-04-14,true
400-25-5868,ADDR041532,2024-04-29,true
748-25-3542,ADDR041533,2022-02-20,true
697-26-6901,ADDR041534,2022-05-06,true
851-38-1884,ADDR041535,2023-11-14,true
183-22-6393,ADDR041536,2022-11-03,true
944-85-8975,ADDR041537,2023-09-22,true
134-38-7607,ADDR041538,2024-09-01,true
695-98-4371,ADDR041539,2022-08-31,true
303-93-2013,ADDR041540,2022-09-10,true
494-78-4064,ADDR041541,2024-05-18,true
758-38-6186,ADDR041542,2024-12-15,true
388-41-5153,ADDR041543,2024-08-18,true
704-79-1538,ADDR041544,2024-04-17,true
401-71-1475,ADDR041545,2023-01-11,true
691-28-5768,ADDR041546,2023-08-04,true
810-79-9392,ADDR041547,2024-10-15,true
816-52-2404,ADDR041548,2023-11-04,true
507-18-6525,ADDR041549,2024-02-29,true
291-61-1791,ADDR041550,2022-12-16,true
773-43-3141,ADDR041551,2023-01-04,true
570-84-8668,ADDR041552,2024-09-28,true
358-31-5184,ADDR041553,2023-08-14,true
658-59-6141,ADDR041554,2023-07-20,true
870-13-6635,ADDR041555,2022-10-30,true
190-61-6734,ADDR041556,2023-09-23,true
531-81-6847,ADDR041557,2023-10-12,true
423-13-2760,ADDR041558,2023-01-22,true
492-96-6695,ADDR041559,2023-08-23,true
778-31-5578,ADDR041560,2023-12-04,true
355-36-6669,ADDR041561,2023-05-14,true
573-79-2016,ADDR041562,2023-09-16,true
181-57-2735,ADDR041563,2023-07-02,true
655-48-2942,ADDR041564,2022-04-27,true
956-50-9487,ADDR041565,2024-03-20,true
881-86-1995,ADDR041566,2023-01-30,true
395-23-9157,ADDR041567,2024-05-13,true
323-59-5942,ADDR041568,2023-05-21,true
370-90-8326,ADDR041569,2022-09-03,true
715-30-2326,ADDR041570,2023-05-19,true
288-20-1041,ADDR041571,2023-03-26,true
878-18-7970,ADDR041572,2023-02-08,true
716-70-3807,ADDR041573,2024-05-28,true
394-56-5053,ADDR041574,2024-05-05,true
251-28-9101,ADDR041575,2023-09-19,true
445-61-4974,ADDR041576,2023-08-07,true
541-32-1818,ADDR041577,2022-05-12,true
556-14-1037,ADDR041578,2023-06-15,true
475-16-3821,ADDR041579,2022-09-17,true
706-49-6750,ADDR041580,2024-10-15,true
521-34-4578,ADDR041581,2023-06-04,true
154-10-9361,ADDR041582,2023-09-17,true
522-14-5837,ADDR041583,2022-10-15,true
274-24-1711,ADDR041584,2024-03-21,true
926-91-3823,ADDR041585,2022-07-10,true
782-29-1286,ADDR041586,2024-07-30,true
590-14-2603,ADDR041587,2024-10-22,true
798-32-6848,ADDR041588,2023-04-02,true
699-14-9814,ADDR041589,2023-03-10,true
265-71-3139,ADDR041590,2024-08-22,true
939-11-1191,ADDR041591,2022-02-11,true
975-65-9440,ADDR041592,2022-08-19,true
851-89-7703,ADDR041593,2022-04-28,true
511-29-7560,ADDR041594,2024-08-14,true
962-58-1074,ADDR041595,2022-09-16,true
996-34-6181,ADDR041596,2024-05-24,true
824-40-4675,ADDR041597,2024-05-13,true
162-30-1987,ADDR041598,2023-11-10,true
249-96-4343,ADDR041599,2023-03-16,true
826-91-4362,ADDR041600,2023-04-30,true
698-71-6433,ADDR041601,2023-12-06,true
887-64-4970,ADDR041602,2022-09-08,true
627-37-2285,ADDR041603,2024-11-28,true
592-11-2669,ADDR041604,2024-05-30,true
734-15-9369,ADDR041605,2024-05-07,true
758-72-9514,ADDR041606,2022-05-19,true
885-78-1526,ADDR041607,2022-04-02,true
197-36-7620,ADDR041608,2023-12-29,true
505-87-2240,ADDR041609,2022-04-15,true
390-54-4526,ADDR041610,2023-02-15,true
383-15-1295,ADDR041611,2024-12-27,true
800-85-5203,ADDR041612,2022-12-22,true
945-68-4209,ADDR041613,2023-11-16,true
332-70-1190,ADDR041614,2022-09-05,true
602-27-3088,ADDR041615,2022-07-12,true
473-43-4931,ADDR041616,2023-07-19,true
148-64-3278,ADDR041617,2024-06-06,true
104-90-2220,ADDR041618,2024-03-18,true
233-62-7704,ADDR041619,2024-02-16,true
605-96-6723,ADDR041620,2023-11-11,true
386-81-1976,ADDR041621,2023-08-01,true
784-10-6987,ADDR041622,2022-01-06,true
732-12-4307,ADDR041623,2023-07-21,true
424-26-3625,ADDR041624,2024-08-26,true
206-71-3771,ADDR041625,2023-02-15,true
716-14-9725,ADDR041626,2022-06-24,true
585-60-4161,ADDR041627,2022-06-19,true
742-67-7679,ADDR041628,2022-12-24,true
905-96-9479,ADDR041629,2022-03-22,true
132-97-3518,ADDR041630,2022-04-19,true
107-19-6141,ADDR041631,2022-08-22,true
109-49-7748,ADDR041632,2023-05-05,true
798-94-8501,ADDR041633,2022-04-13,true
964-17-8390,ADDR041634,2022-08-24,true
201-51-3780,ADDR041635,2022-12-25,true
628-73-2090,ADDR041636,2022-05-12,true
395-22-8462,ADDR041637,2023-05-07,true
772-90-7089,ADDR041638,2022-01-10,true
276-67-7140,ADDR041639,2023-11-30,true
467-30-5412,ADDR041640,2022-12-06,true
904-58-9607,ADDR041641,2022-05-20,true
115-71-5882,ADDR041642,2024-03-17,true
801-32-3022,ADDR041643,2024-07-17,true
977-37-4925,ADDR041644,2024-06-09,true
713-20-5945,ADDR041645,2024-04-05,true
714-66-1363,ADDR041646,2023-07-26,true
688-69-4258,ADDR041647,2023-11-14,true
578-41-3419,ADDR041648,2024-07-08,true
694-33-1132,ADDR041649,2023-04-18,true
836-36-1710,ADDR041650,2024-10-11,true
170-96-7649,ADDR041651,2023-02-09,true
635-62-6004,ADDR041652,2023-12-09,true
515-59-8163,ADDR041653,2023-05-09,true
850-28-3728,ADDR041654,2023-08-22,true
641-62-8253,ADDR041655,2024-04-08,true
478-30-6867,ADDR041656,2022-08-11,true
740-59-3042,ADDR041657,2022-07-18,true
839-65-9880,ADDR041658,2022-08-19,true
842-77-1533,ADDR041659,2024-10-07,true
576-99-3853,ADDR041660,2024-06-01,true
445-71-8835,ADDR041661,2024-09-19,true
864-19-5549,ADDR041662,2022-09-23,true
296-87-1308,ADDR041663,2023-08-31,true
124-50-4478,ADDR041664,2023-06-25,true
786-53-4193,ADDR041665,2022-01-17,true
824-63-7669,ADDR041666,2022-02-15,true
325-64-5331,ADDR041667,2024-07-27,true
438-31-7375,ADDR041668,2023-05-17,true
403-99-2850,ADDR041669,2022-10-03,true
875-74-7077,ADDR041670,2023-06-24,true
359-91-2466,ADDR041671,2024-01-30,true
852-22-5055,ADDR041672,2022-07-27,true
390-99-3149,ADDR041673,2024-07-10,true
219-28-4379,ADDR041674,2024-06-28,true
251-53-8939,ADDR041675,2023-02-10,true
174-32-6618,ADDR041676,2023-03-08,true
946-14-2941,ADDR041677,2022-01-25,true
203-85-6124,ADDR041678,2024-10-03,true
196-67-7174,ADDR041679,2023-03-30,true
255-24-7979,ADDR041680,2024-04-01,true
717-19-4875,ADDR041681,2024-07-13,true
835-15-9444,ADDR041682,2022-04-23,true
404-93-6811,ADDR041683,2024-03-03,true
605-84-1476,ADDR041684,2023-08-07,true
233-59-2094,ADDR041685,2022-01-15,true
702-74-5101,ADDR041686,2023-02-23,true
563-70-7199,ADDR041687,2022-10-24,true
937-80-5975,ADDR041688,2022-09-09,true
829-80-7126,ADDR041689,2022-02-18,true
329-62-6421,ADDR041690,2023-04-03,true
908-72-6508,ADDR041691,2023-08-26,true
584-35-8290,ADDR041692,2023-09-25,true
606-26-3136,ADDR041693,2023-01-08,true
188-10-4716,ADDR041694,2022-02-10,true
582-60-6045,ADDR041695,2023-08-31,true
752-51-3703,ADDR041696,2022-03-13,true
606-16-4673,ADDR041697,2022-05-31,true
288-64-6399,ADDR041698,2023-05-16,true
880-68-8533,ADDR041699,2022-03-22,true
913-21-6762,ADDR041700,2023-05-03,true
185-84-2003,ADDR041701,2023-11-18,true
547-16-9880,ADDR041702,2023-05-29,true
669-53-8730,ADDR041703,2024-05-12,true
787-95-6435,ADDR041704,2022-10-10,true
937-64-9282,ADDR041705,2022-08-04,true
739-81-6685,ADDR041706,2023-02-05,true
882-54-1705,ADDR041707,2023-09-05,true
406-37-5906,ADDR041708,2024-05-14,true
623-30-1125,ADDR041709,2023-12-13,true
282-43-3352,ADDR041710,2024-05-31,true
199-55-4379,ADDR041711,2022-08-14,true
611-41-4202,ADDR041712,2022-11-20,true
394-54-7497,ADDR041713,2022-04-04,true
544-58-2898,ADDR041714,2023-07-12,true
817-32-8706,ADDR041715,2023-05-02,true
696-33-3050,ADDR041716,2022-11-23,true
867-84-8408,ADDR041717,2022-08-13,true
217-21-6669,ADDR041718,2024-09-30,true
719-97-6586,ADDR041719,2022-07-31,true
902-90-9829,ADDR041720,2023-06-09,true
430-80-7261,ADDR041721,2024-11-18,true
562-97-9369,ADDR041722,2024-06-16,true
513-89-4181,ADDR041723,2024-12-15,true
240-17-7901,ADDR041724,2022-10-01,true
431-47-1687,ADDR041725,2024-08-20,true
551-43-8419,ADDR041726,2024-04-20,true
348-79-1867,ADDR041727,2022-06-12,true
502-68-7036,ADDR041728,2024-02-22,true
535-63-8849,ADDR041729,2022-12-27,true
906-35-6702,ADDR041730,2022-06-13,true
753-82-3582,ADDR041731,2022-08-15,true
530-67-3238,ADDR041732,2022-11-04,true
209-92-9684,ADDR041733,2024-10-03,true
536-59-4191,ADDR041734,2024-08-16,true
442-72-8710,ADDR041735,2022-07-18,true
184-85-7741,ADDR041736,2024-05-26,true
665-51-2800,ADDR041737,2022-01-23,true
949-16-5087,ADDR041738,2023-03-17,true
557-67-1549,ADDR041739,2023-07-27,true
724-39-5372,ADDR041740,2023-04-16,true
243-20-7734,ADDR041741,2024-04-06,true
944-40-1421,ADDR041742,2024-05-09,true
645-13-9503,ADDR041743,2024-01-23,true
482-74-8160,ADDR041744,2022-09-26,true
578-83-1484,ADDR041745,2023-11-24,true
769-58-9048,ADDR041746,2022-05-23,true
556-33-1103,ADDR041747,2022-07-26,true
735-68-4295,ADDR041748,2023-10-29,true
553-45-1717,ADDR041749,2024-01-28,true
346-88-7794,ADDR041750,2023-03-11,true
828-87-1989,ADDR041751,2022-12-15,true
832-45-9162,ADDR041752,2024-09-23,true
357-81-1141,ADDR041753,2024-11-13,true
413-47-5273,ADDR041754,2023-04-20,true
601-42-7926,ADDR041755,2022-07-01,true
175-80-2470,ADDR041756,2024-03-30,true
607-34-1516,ADDR041757,2023-09-25,true
265-16-6427,ADDR041758,2023-11-23,true
174-11-8103,ADDR041759,2022-07-14,true
137-33-9702,ADDR041760,2022-09-05,true
693-72-4230,ADDR041761,2024-05-30,true
414-95-5600,ADDR041762,2022-04-08,true
419-61-9274,ADDR041763,2022-06-09,true
145-32-2347,ADDR041764,2024-04-20,true
756-52-4905,ADDR041765,2023-02-28,true
669-75-7589,ADDR041766,2024-09-14,true
719-95-6405,ADDR041767,2022-08-28,true
867-73-3081,ADDR041768,2023-08-29,true
681-65-5533,ADDR041769,2024-10-13,true
874-39-1681,ADDR041770,2023-09-04,true
974-75-9830,ADDR041771,2024-11-07,true
805-50-9692,ADDR041772,2023-09-08,true
557-91-9604,ADDR041773,2023-05-29,true
663-69-1214,ADDR041774,2022-01-09,true
453-73-3742,ADDR041775,2023-12-03,true
686-32-9837,ADDR041776,2023-01-31,true
126-36-4754,ADDR041777,2024-05-24,true
394-92-3174,ADDR041778,2022-08-25,true
279-78-8022,ADDR041779,2022-11-11,true
281-16-5265,ADDR041780,2024-09-02,true
942-50-9575,ADDR041781,2022-09-05,true
780-58-2734,ADDR041782,2024-11-30,true
667-39-4371,ADDR041783,2022-06-05,true
881-39-4625,ADDR041784,2023-05-09,true
374-27-8964,ADDR041785,2024-08-29,true
572-43-4444,ADDR041786,2023-06-22,true
513-47-8733,ADDR041787,2023-03-11,true
325-47-6987,ADDR041788,2022-07-25,true
943-54-4768,ADDR041789,2023-08-11,true
462-82-9710,ADDR041790,2022-08-16,true
747-81-2895,ADDR041791,2024-10-31,true
821-41-9417,ADDR041792,2022-01-18,true
479-98-4821,ADDR041793,2023-11-16,true
441-11-9959,ADDR041794,2022-01-09,true
852-74-7585,ADDR041795,2022-05-07,true
841-51-1051,ADDR041796,2022-05-01,true
673-79-4212,ADDR041797,2024-08-16,true
650-86-4190,ADDR041798,2024-04-22,true
327-78-4954,ADDR041799,2023-10-19,true
992-31-2986,ADDR041800,2024-01-19,true
184-42-7288,ADDR041801,2024-11-25,true
969-61-3230,ADDR041802,2023-02-28,true
584-16-5228,ADDR041803,2023-07-23,true
679-38-2854,ADDR041804,2023-03-01,true
994-24-5989,ADDR041805,2024-03-27,true
536-43-2760,ADDR041806,2022-09-08,true
730-55-6414,ADDR041807,2024-04-30,true
910-76-9652,ADDR041808,2022-01-03,true
252-95-8091,ADDR041809,2024-08-17,true
860-36-8888,ADDR041810,2024-02-24,true
655-60-4922,ADDR041811,2024-02-17,true
